6.0355625277	2.7580196815	0.0000000000	0.0000000000	0.0000000000	0.1049656605	0.9944758469	0.0000000000	
6.0356331479	2.7580349718	0.0000000000	0.0000000000	0.0000000000	0.1088314886	0.9940602130	0.0000000000	
6.0356254822	2.7580332625	0.0000000000	0.0000000000	0.0000000000	0.1098177867	0.9939517361	0.0000000000	
6.0356040296	2.7580284257	0.0000000000	0.0000000000	0.0000000000	0.1113758552	0.9937783550	0.0000000000	
6.0355933094	2.7580259803	0.0000000000	0.0000000000	0.0000000000	0.1123742355	0.9936659555	0.0000000000	
6.0356024905	2.7580281093	0.0000000000	0.0000000000	0.0000000000	0.1139442138	0.9934871495	0.0000000000	
6.0356208442	2.7580324045	0.0000000000	0.0000000000	0.0000000000	0.1155077282	0.9933065814	0.0000000000	
6.0356300157	2.7580345748	0.0000000000	0.0000000000	0.0000000000	0.1169968178	0.9931322896	0.0000000000	
6.0356269608	2.7580338417	0.0000000000	0.0000000000	0.0000000000	0.1184732901	0.9929572395	0.0000000000	
6.0356559560	2.7580409137	0.0000000000	0.0000000000	0.0000000000	0.1199464125	0.9927803675	0.0000000000	
6.0356895047	2.7580492026	0.0000000000	0.0000000000	0.0000000000	0.1214532329	0.9925971551	0.0000000000	
6.0357352213	2.7580606329	0.0000000000	0.0000000000	0.0000000000	0.1234227928	0.9923541778	0.0000000000	
6.0357352213	2.7580606329	0.0000000000	0.0000000000	0.0000000000	0.1243919593	0.9922331583	0.0000000000	
6.0357306553	2.7580594675	0.0000000000	0.0000000000	0.0000000000	0.1248764981	0.9921722936	0.0000000000	
6.0356880659	2.7580484862	0.0000000000	0.0000000000	0.0000000000	0.1268637203	0.9919201563	0.0000000000	
6.0356804669	2.7580465013	0.0000000000	0.0000000000	0.0000000000	0.1283661423	0.9917268442	0.0000000000	
6.0356850225	2.7580477067	0.0000000000	0.0000000000	0.0000000000	0.1294056337	0.9915917416	0.0000000000	
6.0356986817	2.7580513515	0.0000000000	0.0000000000	0.0000000000	0.1309692295	0.9913864337	0.0000000000	
6.0356910992	2.7580493044	0.0000000000	0.0000000000	0.0000000000	0.1320083627	0.9912486026	0.0000000000	
6.0356683687	2.7580431007	0.0000000000	0.0000000000	0.0000000000	0.1335035963	0.9910483287	0.0000000000	
6.0356683683	2.7580431021	0.0000000000	0.0000000000	0.0000000000	0.1349831159	0.9908478987	0.0000000000	
6.0356834987	2.7580473222	0.0000000000	0.0000000000	0.0000000000	0.1359754586	0.9907122058	0.0000000000	
6.0357228085	2.7580583993	0.0000000000	0.0000000000	0.0000000000	0.1379843796	0.9904344052	0.0000000000	
6.0357333822	2.7580614159	0.0000000000	0.0000000000	0.0000000000	0.1389732263	0.9902961387	0.0000000000	
6.0357122612	2.7580552910	0.0000000000	0.0000000000	0.0000000000	0.1409812973	0.9900122594	0.0000000000	
6.0356926574	2.7580495744	0.0000000000	0.0000000000	0.0000000000	0.1420374583	0.9898612834	0.0000000000	
6.0356881357	2.7580482472	0.0000000000	0.0000000000	0.0000000000	0.1424962068	0.9897953481	0.0000000000	
6.0357061916	2.7580536595	0.0000000000	0.0000000000	0.0000000000	0.1450695541	0.9894214595	0.0000000000	
6.0357272499	2.7580599966	0.0000000000	0.0000000000	0.0000000000	0.1466020159	0.9891955565	0.0000000000	
6.0357362672	2.7580627378	0.0000000000	0.0000000000	0.0000000000	0.1486262949	0.9888934343	0.0000000000	
6.0357362630	2.7580627515	0.0000000000	0.0000000000	0.0000000000	0.1501271823	0.9886666926	0.0000000000	
6.0357587513	2.7580697829	0.0000000000	0.0000000000	0.0000000000	0.1516307983	0.9884372013	0.0000000000	
6.0357797235	2.7580763994	0.0000000000	0.0000000000	0.0000000000	0.1526391624	0.9882819871	0.0000000000	
6.0358081668	2.7580854386	0.0000000000	0.0000000000	0.0000000000	0.1541114571	0.9880534696	0.0000000000	
6.0358021879	2.7580835071	0.0000000000	0.0000000000	0.0000000000	0.1556049180	0.9878193709	0.0000000000	
6.0357917288	2.7580801144	0.0000000000	0.0000000000	0.0000000000	0.1565788564	0.9876654604	0.0000000000	
6.0357663469	2.7580718176	0.0000000000	0.0000000000	0.0000000000	0.1580625138	0.9874291072	0.0000000000	
6.0357588871	2.7580693608	0.0000000000	0.0000000000	0.0000000000	0.1590483498	0.9872707949	0.0000000000	
6.0357708111	2.7580733271	0.0000000000	0.0000000000	0.0000000000	0.1605713232	0.9870242399	0.0000000000	
6.0357663424	2.7580718311	0.0000000000	0.0000000000	0.0000000000	0.1615690322	0.9868614127	0.0000000000	
6.0357306560	2.7580596779	0.0000000000	0.0000000000	0.0000000000	0.1645642325	0.9863663687	0.0000000000	
