338.4331054688	471.2173767090
349.2477416992	387.6552734375
444.2903442383	396.0171203613
430.3419189453	476.9802551270
459.1937866211	476.8197937012
475.6712341309	397.5062255859
561.4835205078	398.8555297852
539.6857299805	473.0627441406

338.3796386719	470.1551208496
349.3173522949	386.5521545410
444.3195495605	394.7631530762
430.4168090820	476.1072387695
459.3390808105	475.8892517090
475.6636047363	396.4436340332
561.8256835938	397.6808776855
539.7262573242	472.0782775879

338.3433227539	468.8927917480
349.3340759277	384.9079284668
444.4692077637	393.2516479492
430.4394226074	474.7589111328
459.4816284180	474.6905517578
475.8200683594	394.9420166016
561.9569702148	396.1467285156
540.0346069336	470.8313903809

338.2944335938	467.9620056152
349.3171997070	383.8607482910
444.4976806641	392.1796569824
430.5042724609	473.8044738770
459.5561523438	473.7098388672
475.8843383789	393.6832275391
561.9765625000	395.1853332520
540.1135253906	470.0682983398

338.3286437988	467.6246032715
349.3300476074	383.4798889160
444.4647216797	391.8151550293
430.5052795410	473.5627746582
459.5957336426	473.5006713867
475.8505554199	393.4085693359
562.0235595703	394.9311828613
540.1630859375	469.7593994141

338.2752990723	465.1938476562
349.2644958496	380.5741577148
444.4949951172	389.0843200684
430.7400512695	471.2622680664
459.8467712402	471.1694641113
476.0880432129	390.6313171387
562.4926757812	392.1702575684
540.4141845703	467.6094055176

338.2336120605	464.2737121582
349.3278198242	379.5313720703
444.5694274902	387.9731750488
430.8052062988	470.3497924805
459.8524475098	470.2385559082
476.2177734375	389.5162353516
562.5338745117	391.1895446777
540.5723266602	466.7476196289

338.2535095215	463.9330444336
349.2945556641	379.1349487305
444.5811157227	387.6557312012
430.7743225098	470.0468444824
459.9182128906	469.9041748047
476.2208251953	389.1109619141
562.5550537109	390.9252624512
540.6348266602	466.5063781738

338.2160034180	461.8241271973
349.1874389648	376.6360168457
444.7064819336	385.1407470703
430.8708801270	467.9846191406
460.0850219727	467.9020080566
476.3228149414	386.7504577637
562.7720336914	388.5886535645
540.9833984375	464.5105895996

338.1654968262	460.8901367188
349.1767578125	375.5037841797
444.6855773926	384.0685729980
430.9958801270	467.0755310059
460.1923217773	467.0044860840
476.4064941406	385.6774597168
562.9851074219	387.5513916016
541.0545654297	463.6244201660

338.0681152344	460.2416992188
349.2792968750	374.8035583496
444.7687377930	383.2485961914
431.0087280273	466.4444885254
460.2090759277	466.3955383301
476.5160827637	384.9891967773
562.9942626953	386.7826232910
541.2698364258	463.0312805176

338.0942382812	457.8995666504
349.1557922363	372.0172729492
444.8887939453	380.5765380859
431.0892028809	464.1389465332
460.4511413574	464.0953369141
476.6484985352	382.3322753906
563.3031616211	384.2268676758
541.5491943359	460.8831481934

338.0574340820	456.9334716797
349.1346435547	370.9164428711
444.9172973633	379.3401184082
431.1324157715	463.2127380371
460.5383605957	463.1212463379
476.7463989258	381.1498107910
563.3247070312	383.2110290527
541.7297973633	460.0377807617

337.9566040039	456.2477111816
349.2961120605	370.0952148438
444.9577636719	378.5916748047
431.2001037598	462.5542602539
460.5206298828	462.4922485352
476.8099670410	380.4547729492
563.4403686523	382.3802795410
541.8537597656	459.4060058594

338.0269470215	453.8082885742
349.1551818848	367.2088623047
444.9850769043	375.8818359375
431.3193054199	460.2351989746
460.7250061035	460.1750793457
476.9943847656	377.7175598145
563.7492675781	379.7911682129
542.1624145508	457.2074279785

338.0000915527	452.7816772461
349.0974121094	365.9467773438
445.0008544922	374.7785949707
431.3247680664	459.2652282715
460.7729492188	459.2319335938
477.0347900391	376.6045227051
563.8255615234	378.7321777344
542.2290039062	456.2814941406

337.8914489746	452.1281433105
349.1776733398	365.1886291504
445.0061035156	374.0232849121
431.4338989258	458.5955200195
460.8318786621	458.5875244141
477.0588684082	375.8479919434
563.8456420898	378.0624694824
542.3805541992	455.7047729492

337.8427124023	449.8433837891
349.1523742676	362.5659179688
