142.8338690238	69.0353577348	-82.7919286371	0.0047997735	0.0258815518	0.6627751093	0.7483557055	1.0878075492	
142.7129899152	69.0826636096	-82.7195050938	0.0043539194	0.0253079272	0.6628595923	0.7483032227	1.1412906479	
142.3216501976	69.0822082036	-82.7177167796	0.0044531405	0.0257408482	0.6628292353	0.7483147620	1.1106701829	
142.0377144150	69.1033457604	-82.7772499622	0.0047367033	0.0260583908	0.6627926448	0.7483344399	1.0726416335	
141.9472881896	69.2173600183	-82.8533471660	0.0053634938	0.0258317793	0.6628824868	0.7482584853	1.1027220674	
141.4426096626	69.3708827906	-82.8126858192	0.0053905945	0.0252579228	0.6630195714	0.7481564186	1.1100549214	
141.2122833255	69.3236718220	-82.8111849253	0.0051678088	0.0255381479	0.6629155404	0.7482406585	1.0819296632	
141.1382837696	69.4274935071	-82.8610327383	0.0056341952	0.0252231740	0.6629722273	0.7481977501	1.0748801213	
140.6638587541	69.5737631228	-82.8799856632	0.0058913725	0.0249426110	0.6631812826	0.7480198823	1.0507398732	
140.5120569616	69.6176676921	-82.8346707767	0.0056491905	0.0245830948	0.6632316653	0.7479889814	1.0800067540	
140.3094730580	69.5705386755	-82.8256812130	0.0055677105	0.0250044059	0.6631556978	0.7480429806	1.0397241144	
139.8956227894	69.7473244139	-82.8189789985	0.0055409995	0.0241369929	0.6633677677	0.7478836190	1.0248628557	
139.5624957961	69.7884829054	-82.8800014498	0.0060505397	0.0245858175	0.6633787383	0.7478553190	0.9973851284	
139.4059189780	69.7402603120	-82.8527875269	0.0057764656	0.0247514041	0.6632489295	0.7479671503	0.9995903759	
138.9555450909	69.9998429104	-82.8950996782	0.0062493933	0.0237384765	0.6635306810	0.7477462572	0.9916579688	
138.7458698890	70.0439286699	-82.9035611125	0.0062596384	0.0235920856	0.6634751768	0.7478000537	0.9947942765	
138.5301595335	70.0870156049	-82.9576676430	0.0066865706	0.0238022884	0.6634770045	0.7477880752	0.9882754087	
138.1243027075	70.2939127627	-82.9624119170	0.0069307553	0.0228438174	0.6635741366	0.7477295566	0.9995717276	
137.9469076580	70.1905209046	-82.8823990633	0.0061702327	0.0232271989	0.6636109630	0.7476917248	1.0130596608	
137.8466822372	70.3242767130	-82.9361350933	0.0065875584	0.0226809057	0.6637193713	0.7476087056	0.9870477533	
137.4245925035	70.3685242951	-82.8873126544	0.0062947427	0.0225355564	0.6637002219	0.7476326239	0.9529679175	
137.2545938899	70.3874463721	-82.8697315130	0.0061866991	0.0223109969	0.6635090895	0.7478098905	0.9776984546	
137.1390394156	70.4271741447	-82.8889076884	0.0062598729	0.0222025658	0.6635710183	0.7477575568	0.9468967756	
136.6227233966	70.6439879703	-83.0203706377	0.0074268102	0.0221172849	0.6637711706	0.7475717366	0.9365583905	
136.5628738637	70.5827485850	-82.9100604069	0.0064497503	0.0217979816	0.6636465603	0.7477008036	0.9377206517	
136.3725727688	70.6400485573	-82.9472766017	0.0068428861	0.0217793115	0.6635004190	0.7478275406	0.9533223263	
135.9174847219	70.6852618944	-82.9129938282	0.0063504590	0.0214717693	0.6636740149	0.7476867237	0.9454963673	
135.7913241408	70.7462024861	-82.8768723979	0.0060598965	0.0208314132	0.6636412181	0.7477363597	0.9128479557	
135.5513502186	70.8576168645	-82.9576283523	0.0068133109	0.0209676637	0.6637737734	0.7476083959	0.9472335093	
135.1055414396	70.8772622768	-82.9115152684	0.0062120840	0.0205552319	0.6636313999	0.7477514678	0.9135842479	
134.9368105840	70.9612087634	-82.8955817864	0.0061770081	0.0200163174	0.6636500676	0.7477498107	0.9114193930	
134.6598362123	71.1251042463	-83.0323917630	0.0073694851	0.0201042654	0.6638278462	0.7475788251	0.9094655453	
134.2949511898	71.1211874121	-82.9433784691	0.0064149012	0.0196166005	0.6637156788	0.7477001644	0.8851251933	
134.1922352916	71.1538391867	-82.8884813186	0.0059348952	0.0189103928	0.6635678472	0.7478535193	0.9096236541	
133.9628477787	71.2601998960	-82.9546585509	0.0066381089	0.0190144615	0.6637584992	0.7476757589	0.9380215155	
133.4054535658	71.3563181858	-82.9704778391	0.0064116555	0.0185941655	0.6638318626	0.7476231710	0.8929070476	
133.2282740309	71.4102577992	-82.9955216476	0.0066551858	0.0185659081	0.6638766802	0.7475819480	0.8768706955	
133.1765483267	71.4995124449	-82.9705265949	0.0065139944	0.0177752784	0.6638286116	0.7476450908	0.9065880021	
132.7572554501	71.5556895878	-82.9560228155	0.0062909629	0.0175224498	0.6638681093	0.7476178978	0.8800568455	
132.4506573921	71.5626167289	-82.9855151991	0.0064949327	0.0178839935	0.6637862112	0.7476803090	0.8675674610	
132.3563015635	71.6528887112	-82.9358705062	0.0058867541	0.0168993429	0.6640222606	0.7474986259	0.8620659905	
132.0493941183	71.7512315516	-82.9670187046	0.0062584857	0.0166563700	0.6639360379	0.7475776443	0.8673064848	
131.8252902562	71.8392209307	-82.9163347019	0.0058751930	0.0159478876	0.6640505984	0.7474944479	0.8729372788	
131.7039310513	71.8508653737	-82.9348232698	0.0057794690	0.0158788535	0.6641016471	0.7474513108	0.8561263364	
131.1607714677	71.9548319483	-82.9372420990	0.0056682560	0.0153364833	0.6639548507	0.7475938866	0.8732200414	
131.0100345225	72.0782323120	-82.9390034589	0.0057700031	0.0146880413	0.6641250922	0.7474549020	0.8552266350	
130.8077174017	72.1023287817	-83.0140998552	0.0063981814	0.0151976766	0.6641412479	0.7474252449	0.8583811652	
130.4651949173	72.1259728482	-82.9074046279	0.0053162652	0.0142926992	0.6639053976	0.7476610723	0.8701059204	
130.3093915556	72.2663101457	-82.9627542450	0.0055604989	0.0136794693	0.6642223943	0.7473891649	0.8608473521	
130.0544284775	72.3335109068	-83.0059019060	0.0061817301	0.0138184892	0.6640750487	0.7475126522	0.8463722058	
129.4516321175	72.4801506852	-83.1127843030	0.0068272377	0.0138325888	0.6643135322	0.7472948409	0.8628413379	
129.3147583515	72.4637517968	-83.0493336738	0.0062003233	0.0134349678	0.6641517132	0.7474513760	0.8604050912	
129.3356566946	72.4831745026	-83.0023725656	0.0054963894	0.0126426404	0.6641571499	0.7474658745	0.8245525938	
128.8179383347	72.6276457017	-83.0332727631	0.0057248078	0.0123393631	0.6645302361	0.7471375589	0.8530455232	
128.6638402775	72.6568196725	-82.9897643414	0.0053826709	0.0118182717	0.6643273507	0.7473289279	0.8435059674	
128.6188366391	72.6808529726	-82.9614968460	0.0049514940	0.0113536645	0.6644420787	0.7472371117	0.8133043274	
128.0440041572	72.7919268420	-83.0547851911	0.0056736851	0.0115375040	0.6643644469	0.7472981848	0.7852069810	
