1522050348.4547233582	12
1522050348.6213028431	24
1522050348.6546990871	24
1522050348.7212491035	24
1522050348.7546041012	24
1522050348.8212101460	24
1522050348.8716263771	24
1522050348.9381968975	24
1522050349.0044426918	24
1522050349.0544281006	24
1522050349.1210505962	24
1522050349.1876816750	24
1522050349.2376832962	24
1522050349.2542755604	24
1522050349.3375847340	24
1522050349.3876185417	24
1522050349.4376678467	24
1522050349.4875173569	24
1522050349.5375378132	24
1522050349.6040539742	24
1522050349.6540265083	24
1522050349.7040162086	24
1522050349.7706246376	24
1522050349.8206369877	24
1522050349.8871972561	24
1522050349.9372410774	24
1522050349.9538409710	24
1522050350.0538315773	24
1522050350.1203961372	24
1522050350.1870515347	24
1522050350.2536358833	24
1522050350.3202707767	24
1522050350.3536531925	24
1522050350.4202876091	24
1522050350.4711356163	24
1522050350.5202035904	24
1522050350.5702157021	24
1522050350.6369507313	24
1522050350.6866955757	24
1522050350.7200047970	20
1522050350.8199684620	20
1522050350.9048168659	20
1522050350.9366090298	20
1522050351.0032491684	20
1522050351.0532672405	20
1522050351.0698025227	20
1522050351.1698255539	20
1522050351.2197191715	20
1522050351.2363874912	20
1522050351.3363349438	20
1522050351.4029841423	20
1522050351.4362249374	20
1522050351.5528862476	20
1522050351.5695176125	20
1522050351.6863162518	20
1522050351.7361116409	20
1522050351.7694382668	20
1522050351.9026634693	20
1522050351.9859011173	20
1522050352.0525531769	20
1522050352.1025643349	20
1522050352.1191434860	20
1522050352.2524662018	20
1522050352.3024125099	20
1522050352.3856732845	20
1522050352.4356644154	20
1522050352.4689633846	20
1522050352.5856008530	20
1522050352.6355800629	20
1522050352.6688141823	20
1522050352.7855043411	20
1522050352.8354868889	20
1522050352.8687276840	20
1522050353.0019540787	20
1522050353.0519413948	20
1522050353.0686235428	20
1522050353.1685931683	20
1522050353.2354331017	20
1522050353.2684569359	20
1522050353.3851573467	20
1522050353.4518089294	20
1522050353.4684293270	20
1522050353.5850322247	20
1522050353.6351733208	20
1522050353.6683316231	20
1522050353.8015363216	24
1522050353.8521595001	24
1522050353.8680880070	24
1522050354.0013291836	24
1522050354.0513122082	24
1522050354.0679519176	24
1522050354.1846375465	24
1522050354.2345376015	24
1522050354.2845976353	24
1522050354.3345649242	24
1522050354.3511896133	24
1522050354.4844419956	24
1522050354.5344233513	24
1522050354.5510327816	24
1522050354.6509888172	24
1522050354.7012717724	24
1522050354.7675683498	24
1522050354.8341529369	24
1522050354.9007844925	24
1522050354.9840476513	24
1522050355.0343897343	24
1522050355.0840845108	24
1522050355.1342976093	24
1522050355.1506323814	24
1522050355.2675466537	24
1522050355.3172254562	24
1522050355.3505470753	24
1522050355.4671225548	24
1522050355.5170738697	24
1522050355.5503933430	24
1522050355.6671078205	24
1522050355.7169225216	24
1522050355.7502894402	24
1522050355.8669550419	24
1522050355.9336490631	24
1522050355.9501841068	24
1522050356.0667896271	24
1522050356.1167285442	24
1522050356.1500253677	24
1522050356.2666270733	24
1522050356.3000104427	24
1522050356.3833673000	24
1522050356.4664971828	24
1522050356.5331568718	24
1522050356.5997655392	24
1522050356.6330609322	24
1522050356.7330594063	20
1522050356.7830257416	20
1522050356.7996680737	20
1522050356.8662850857	20
1522050356.9662847519	20
1522050357.0162100792	20
1522050357.0494852066	20
1522050357.0995252132	20
1522050357.1494956017	20
1522050357.2495131493	20
1522050357.2993056774	20
1522050357.3159801960	20
1522050357.4492785931	20
1522050357.4991912842	20
1522050357.5324831009	20
1522050357.5824952126	20
1522050357.6824505329	20
1522050357.7324194908	20
1522050357.7490539551	20
1522050357.8823535442	20
1522050357.9323065281	20
1522050357.9490129948	20
1522050358.0656025410	20
1522050358.1155526638	20
1522050358.1491985321	20
