-36.8909	60.6234	-80.0033	0.00137622	0.032249	-0.696801	0.716538	0.6234
-36.4107	61.4436	-78.2305	0.00695016	0.0389909	-0.695841	0.717103	0.571011
-36.0902	61.6017	-77.719	0.00864431	0.0407598	-0.694981	0.71782	0.596103
-33.5929	60.369	-80.9753	0.00856866	0.0220294	-0.698226	0.715487	0.996162
-32.4973	57.0086	-82.6773	-0.00284531	0.00660032	-0.696336	0.71768	1.53034
-31.4809	57.1074	-82.9889	0.000499244	0.00386888	-0.696161	0.717875	1.52609
-30.883	57.1993	-83.1109	0.00196945	0.00297592	-0.696092	0.717944	1.51185
-30.4179	57.1888	-83.1521	0.00241151	0.00235664	-0.69601	0.718025	1.47936
-29.1447	57.3019	-83.1943	0.00350919	0.00153464	-0.696135	0.7179	1.45993
-28.7435	57.3015	-83.2132	0.00369504	0.00121993	-0.696114	0.717921	1.43327
-28.3677	57.3091	-83.2367	0.00389487	0.0010255	-0.696054	0.717978	1.40356
-28.0817	57.3565	-83.2015	0.00378574	0.00132843	-0.696139	0.717896	1.40085
-26.9194	57.3795	-83.2303	0.00436661	0.00059457	-0.696073	0.717957	1.36101
-26.5469	57.3912	-83.227	0.00449094	0.000437363	-0.696067	0.717963	1.33939
-26.174	57.4706	-83.2203	0.00480675	0.000492476	-0.696165	0.717866	1.33478
-25.7864	57.4785	-83.2299	0.00494806	0.000268476	-0.696175	0.717855	1.31419
-24.7154	57.5126	-83.2244	0.00516317	5.44393e-05	-0.696123	0.717904	1.23073
-24.3016	57.4949	-83.2422	0.0053432	-0.000369789	-0.696099	0.717925	1.22669
-23.9682	57.5264	-83.2339	0.005394	-0.00029314	-0.696113	0.717912	1.19935
-23.5355	57.549	-83.2643	0.0058178	-0.000670707	-0.696116	0.717905	1.188
-22.3729	57.5819	-83.2554	0.00625361	-0.00130142	-0.696104	0.717913	1.14855
-21.9272	57.6121	-83.2916	0.00671801	-0.00168617	-0.696098	0.717913	1.12441
-21.5348	57.6464	-83.2899	0.00695751	-0.00184877	-0.69615	0.71786	1.12274
-21.1724	57.6657	-83.2874	0.00705183	-0.00191685	-0.696103	0.717904	1.11809
-20.0447	57.7308	-83.3298	0.00765577	-0.00236466	-0.696075	0.717924	1.09056
-19.6228	57.7685	-83.3478	0.00809419	-0.00267746	-0.696081	0.717913	1.07188
-19.2568	57.7808	-83.3399	0.00821634	-0.00284523	-0.696097	0.717895	1.0893
-18.9374	57.8131	-83.322	0.00822584	-0.00275469	-0.696145	0.717848	1.0692
-17.9005	57.8517	-83.3106	0.00838977	-0.00301978	-0.696098	0.717892	1.03074
-17.6033	57.8584	-83.2915	0.00826478	-0.00292079	-0.696055	0.717935	1.00971
-17.367	57.8851	-83.2407	0.00789286	-0.00247287	-0.696033	0.717962	1.00903
-17.1178	57.9197	-83.2067	0.00764566	-0.00208262	-0.696046	0.717953	1.01238
-15.9088	57.9217	-83.2518	0.00846166	-0.00316746	-0.695958	0.718026	0.964433
-15.5869	57.9146	-83.2465	0.00837797	-0.00323759	-0.695938	0.718046	0.958368
-15.1562	57.9317	-83.264	0.00884773	-0.00367542	-0.695899	0.718075	0.964784
-14.8813	57.9342	-83.2396	0.00863413	-0.00349702	-0.69583	0.718146	0.925101
-13.6733	57.973	-83.2727	0.00955117	-0.00444106	-0.695837	0.718123	0.916
-13.4766	58.0224	-83.2193	0.00912241	-0.003719	-0.695859	0.718111	0.931177
-13.2273	58.0201	-83.1961	0.00871451	-0.0034194	-0.695878	0.718099	0.934959
-12.8255	58.0374	-83.2124	0.00904532	-0.00367855	-0.695845	0.718126	0.916286
-11.8318	58.0844	-83.192	0.0090809	-0.00358093	-0.69582	0.71815	0.880368
-11.4661	58.0873	-83.1981	0.00920912	-0.00375341	-0.695809	0.718158	0.87621
-11.045	58.0997	-83.2096	0.0095728	-0.00410752	-0.695814	0.718146	0.852983
-10.7668	58.1202	-83.1874	0.00939312	-0.00388916	-0.695867	0.718098	0.888203
-9.60042	58.1519	-83.194	0.0100041	-0.00455013	-0.695784	0.718167	0.844955
-9.2498	58.1942	-83.1765	0.0101428	-0.00446836	-0.69578	0.71817	0.83173
-8.90744	58.2025	-83.1679	0.0101249	-0.00447501	-0.695783	0.718167	0.821323
-8.50511	58.1725	-83.183	0.0102092	-0.00487091	-0.695734	0.71821	0.810832
-10.4031	58.6364	-82.53	-0.000464256	0.00931936	-0.695979	0.718002	1.15333
-9.76716	58.666	-82.6056	0.00089325	0.0080597	-0.696094	0.717905	1.12019
-9.23593	58.6724	-82.6549	0.00169871	0.00719295	-0.696111	0.717896	1.10603
-8.34033	58.8511	-82.7238	0.00457751	0.00523388	-0.696064	0.717946	1.1731
-7.57533	57.9434	-82.7046	6.01242e-05	0.00274151	-0.695975	0.718061	1.45629
-6.90399	58.0249	-82.7854	0.00171443	0.00153472	-0.695928	0.718108	1.43663
-6.43823	58.0646	-82.8171	0.00232906	0.0010895	-0.695942	0.718093	1.43405
-6.05118	58.0896	-82.8185	0.0025239	0.000944693	-0.695936	0.718099	1.42057
-4.8779	58.1437	-82.842	0.00312238	0.000362694	-0.695981	0.718053	1.38329
-4.45668	58.1669	-82.8593	0.00348598	4.75928e-05	-0.696011	0.718023	1.35882
-4.0874	58.1932	-82.8653	0.00367044	-6.23354e-05	-0.69603	0.718003	1.35157
-3.74682	58.1945	-82.8564	0.00360712	-0.000129535	-0.695998	0.718035	1.3601
-2.57785	58.2235	-82.8768	0.0041339	-0.000821592	-0.695988	0.718041	1.31026
-2.18346	58.2372	-82.8841	0.0043164	-0.00105758	-0.695983	0.718044	1.28985
-1.80011	58.2527	-82.89	0.0044484	-0.00120077	-0.695957	0.718069	1.26397
-1.43068	58.278	-82.8895	0.00456788	-0.00127487	-0.695966	0.718059	1.24853
-0.230798	58.3957	-82.9136	0.00543115	-0.00175814	-0.696086	0.717936	1.23086
0.146975	58.4083	-82.9105	0.00555683	-0.0019168	-0.69608	0.71794	1.22354
0.464977	58.4155	-82.9015	0.00540731	-0.00185604	-0.696076	0.717945	1.21957
0.821018	58.4358	-82.8958	0.00544967	-0.00189392	-0.696085	0.717937	1.20006
1.95023	58.4781	-82.898	0.00583823	-0.00238561	-0.696055	0.717961	1.1621
2.31465	58.4979	-82.905	0.00596567	-0.00250417	-0.696067	0.717948	1.152
2.66191	58.5179	-82.8989	0.00603288	-0.00253798	-0.696044	0.717969	1.12871
3.02847	58.5591	-82.8968	0.00627182	-0.00263417	-0.696059	0.717952	1.13194
4.06233	58.6053	-82.8878	0.00649075	-0.00287326	-0.69612	0.717891	1.1266
4.42068	58.6225	-82.8854	0.00669413	-0.00304384	-0.696077	0.71793	1.13205
4.76325	58.6188	-82.8878	0.00674105	-0.00322778	-0.69611	0.717896	1.12904
5.05679	58.6524	-82.8794	0.00674556	-0.00306424	-0.69607	0.717936	1.11582
6.06544	58.6901	-82.8828	0.00691961	-0.00328825	-0.69605	0.717952	1.08163
6.43107	58.7072	-82.8763	0.00706186	-0.00341858	-0.696048	0.717952	1.08338
6.79667	58.739	-82.8746	0.00729049	-0.00350024	-0.695993	0.718003	1.08151
7.18508	58.7568	-82.8827	0.00752034	-0.00370508	-0.696003	0.71799	1.08491
8.27124	58.8126	-82.8789	0.00786792	-0.00399055	-0.695971	0.718016	1.05246
8.61674	58.8453	-82.8713	0.00799687	-0.00399242	-0.695964	0.718021	1.05069
8.91081	58.8377	-82.8591	0.00774782	-0.00391233	-0.695971	0.718017	1.06006
9.2602	58.8501	-82.8562	0.00778332	-0.00395511	-0.695994	0.717995	1.05422
10.2814	58.8922	-82.8407	0.00790549	-0.00406721	-0.695939	0.718046	1.03098
10.6859	58.9042	-82.8393	0.00816966	-0.00437338	-0.695899	0.71808	1.02215
11.0493	58.9318	-82.8376	0.00834065	-0.00444763	-0.695901	0.718076	1.01997
11.4448	58.9468	-82.8379	0.00860932	-0.00469818	-0.69587	0.718101	0.999159
12.3603	58.9443	-82.8165	0.00814828	-0.00452529	-0.695868	0.718109	0.9966
12.7183	58.9703	-82.8089	0.00832063	-0.00461398	-0.695857	0.718118	1.01017
13.0396	59.0013	-82.7985	0.00835362	-0.00452881	-0.695834	0.71814	1.00387
13.3789	59.0197	-82.7951	0.00843595	-0.00456233	-0.695783	0.718188	0.993323
14.4179	59.081	-82.7843	0.00865737	-0.00462549	-0.69575	0.718217	0.995205
14.7636	59.076	-82.7857	0.008593	-0.00471185	-0.695802	0.718167	0.969012
15.1277	59.0952	-82.7863	0.00870872	-0.00477541	-0.695779	0.718187	0.977475
15.5156	59.1138	-82.7874	0.00893233	-0.00496976	-0.695796	0.718166	0.963853
14.841	59.6306	-82.7356	0.00390119	0.00392583	-0.695867	0.71815	1.2536
15.2932	59.6448	-82.7349	0.00439037	0.00342052	-0.695905	0.718112	1.20987
15.6741	59.6338	-82.7298	0.0045101	0.00312159	-0.695879	0.718138	1.19675
16.0638	59.6435	-82.7335	0.00471901	0.00285763	-0.695881	0.718136	1.21436
17.0848	59.061	-82.7325	0.00231015	0.000353012	-0.695971	0.718066	1.4157
