53.2428	55.5636	-82.196	0.00599742	-0.0011962	-0.34233	0.93956	1.24663
53.2635	55.5662	-82.1966	0.00602725	-0.00128848	-0.341493	0.939864	1.24855
53.2478	55.5546	-82.1968	0.00591759	-0.00122973	-0.340666	0.940165	1.25104
53.2374	55.5701	-82.1945	0.00597294	-0.00116894	-0.339901	0.940441	1.25238
53.2182	55.5539	-82.1914	0.00591629	-0.00113702	-0.33743	0.941331	1.23853
53.2161	55.5506	-82.1949	0.00591248	-0.00112759	-0.336609	0.941625	1.23709
53.2047	55.5406	-82.1958	0.00585254	-0.00110418	-0.3358	0.941914	1.23619
53.2096	55.5582	-82.1961	0.00594243	-0.00108951	-0.334965	0.942211	1.23997
53.1858	55.5677	-82.1921	0.00587727	-0.000972951	-0.332541	0.94307	1.23188
53.2027	55.5777	-82.1943	0.0059443	-0.00105348	-0.331695	0.943367	1.23831
53.1843	55.57	-82.1997	0.00587056	-0.000998957	-0.330883	0.943653	1.23175
53.1734	55.5586	-82.1966	0.00577455	-0.000971399	-0.33006	0.943942	1.23646
53.1975	55.5901	-82.1997	0.00592726	-0.00102077	-0.327564	0.94481	1.23255
53.2107	55.619	-82.1986	0.00606702	-0.00103074	-0.326722	0.9451	1.23718
53.1929	55.6173	-82.195	0.00600196	-0.000952814	-0.325884	0.94539	1.22901
53.1956	55.6181	-82.1982	0.00598746	-0.000982849	-0.325086	0.945665	1.2234
53.1917	55.6267	-82.2005	0.00597011	-0.000971167	-0.322604	0.946515	1.24387
53.1903	55.6501	-82.2042	0.00605573	-0.000939929	-0.321799	0.946788	1.23065
53.1934	55.6457	-82.2013	0.00600706	-0.000952198	-0.320941	0.94708	1.2269
53.1772	55.6337	-82.206	0.00587031	-0.000872682	-0.320114	0.94736	1.22365
53.2293	55.6941	-82.2099	0.00612353	-0.000999493	-0.317647	0.948189	1.25199
53.2009	55.673	-82.2088	0.00590854	-0.000869167	-0.316846	0.948458	1.22432
53.2011	55.679	-82.2114	0.00595413	-0.000848583	-0.315993	0.948742	1.22005
53.2232	55.6968	-82.214	0.00610045	-0.000931519	-0.315169	0.949016	1.23878
53.2233	55.6851	-82.2183	0.00604584	-0.000864572	-0.312703	0.949831	1.24481
53.2473	55.7045	-82.22	0.006178	-0.000912476	-0.311878	0.950102	1.22283
53.2358	55.6887	-82.2202	0.00605651	-0.000846814	-0.311077	0.950365	1.23664
53.2539	55.7052	-82.2237	0.00617615	-0.000880105	-0.310254	0.950633	1.23198
53.2505	55.6791	-82.2305	0.0060608	-0.00082362	-0.307788	0.951435	1.22112
53.3366	55.7544	-82.2095	0.00671917	-0.00112222	-0.307011	0.951682	1.22929
53.334	55.7362	-82.2117	0.00663233	-0.00110936	-0.306183	0.951949	1.22098
53.2684	55.6735	-82.2357	0.00612229	-0.00083596	-0.305313	0.952232	1.23266
53.354	55.7747	-82.2188	0.00681308	-0.00110417	-0.30283	0.95302	1.20795
53.3541	55.7816	-82.2174	0.00680127	-0.00110389	-0.301992	0.953286	1.21128
53.3358	55.7895	-82.2192	0.00676409	-0.000999714	-0.301164	0.953548	1.2189
53.3402	55.7834	-82.2219	0.00669516	-0.00104738	-0.300331	0.953811	1.21003
53.3712	55.8428	-82.2302	0.00684121	-0.00114007	-0.297799	0.954603	1.19515
53.3629	55.8777	-82.2319	0.00689869	-0.00107007	-0.296964	0.954863	1.21021
53.3572	55.8898	-82.2355	0.0068284	-0.00106004	-0.296107	0.95513	1.20949
53.3603	55.8991	-82.2353	0.00678105	-0.00108814	-0.295282	0.955386	1.21191
53.3479	55.9585	-82.2422	0.00689229	-0.00104757	-0.292776	0.956156	1.20791
53.355	55.9604	-82.2439	0.00689113	-0.00113376	-0.291963	0.956404	1.19343
53.3341	55.9869	-82.2487	0.00696425	-0.00102342	-0.291162	0.956648	1.20947
53.3514	55.9708	-82.2487	0.00688045	-0.00117655	-0.290335	0.9569	1.19982
53.3243	56.0006	-82.2538	0.00682894	-0.00113039	-0.287838	0.957654	1.19936
53.3141	56.019	-82.2525	0.00683686	-0.0010996	-0.287014	0.957901	1.20293
53.2958	56.0253	-82.2562	0.00675814	-0.00106042	-0.286198	0.958146	1.20325
53.301	56.0635	-82.2612	0.0069039	-0.00106818	-0.285353	0.958397	1.21622
