1521598681.8842418194	8
1521598681.9675443172	8
1521598682.0008502007	12
1521598682.0841073990	12
1521598682.1721861362	12
1521598682.2507150173	12
1521598682.3506448269	12
1521598682.4338989258	12
1521598682.5171902180	12
1521598682.5504913330	12
1521598682.6837503910	12
1521598682.8003404140	12
1521598682.9002819061	16
1521598683.0170698166	16
1521598683.1168210506	20
1521598683.1834979057	24
1521598683.2500495911	24
1521598683.3168127537	24
1521598683.3833167553	24
1521598683.4665970802	24
1521598683.4833266735	24
1521598683.5498509407	24
1521598683.5832960606	24
1521598683.6331462860	24
1521598683.7830891609	24
1521598684.0497188568	20
1521598684.1828138828	20
1521598684.2327606678	20
1521598684.2993936539	20
1521598684.3160736561	20
1521598684.5159716606	20
1521598684.5326056480	20
1521598684.5826361179	20
1521598684.6158640385	24
1521598684.7657978535	24
1521598684.9323427677	24
1521598685.0656232834	24
1521598685.2654488087	24
1521598685.4153862000	24
1521598685.4320256710	24
1521598685.4986777306	24
1521598685.5319848061	24
1521598685.7151465416	20
1521598685.7318658829	20
1521598685.7818229198	16
1521598685.7984549999	16
1521598685.9983932972	20
1521598686.0649645329	20
1521598686.1649057865	20
1521598686.2482070923	24
1521598686.3147926331	24
1521598686.4148211479	24
1521598686.5646255016	24
1521598686.6479191780	24
1521598686.7145445347	24
1521598686.7811737061	24
1521598686.8811275959	20
1521598687.0143568516	20
1521598687.0809750557	20
1521598687.1642630100	20
1521598687.2642149925	20
1521598687.3641428947	20
1521598687.4640846252	24
1521598687.5640075207	24
1521598687.5973184109	24
1521598687.6639325619	24
1521598687.7638707161	24
1521598687.7805490494	24
1521598687.8971235752	24
1521598688.0637190342	20
1521598688.1303148270	20
1521598688.1803040504	20
1521598688.2968769073	16
1521598688.3968243599	12
