561.4071655273	152.0383300781
439.6640319824	170.9732055664
181.0086212158	214.1776885986
304.8441772461	193.2051239014
460.4801940918	304.2856750488
415.7615966797	43.6731796265
586.3673095703	390.9473571777
204.2761535645	340.3310241699
630.2590332031	30.2139739990
656.8361816406	138.8310852051
167.9144897461	91.1223831177
672.6416625977	252.7321166992
579.4381103516	277.8156738281
327.7455749512	326.4305725098
534.3599853516	32.9279861450
286.7463378906	64.6580505371

675.1278076172	195.8997802734
588.7455444336	239.0442810059
477.3622131348	288.3964233398
351.4107360840	336.0252075195
232.8784790039	373.6674194336
637.9212646484	87.1984710693
546.9373779297	119.1581344604
431.1642150879	161.6871032715

674.8480834961	189.4843292236
479.1990966797	286.5273437500
354.4192504883	336.9772949219
236.7976074219	377.2964172363
635.2314453125	81.6093521118
545.0422363281	115.7666473389
430.1843566895	160.9661254883
302.9233093262	211.8025817871
186.1370239258	259.0051269531
492.9105529785	4.5668606758
379.0887756348	40.9422225952
257.2595520020	89.4921188354
146.3207092285	141.0676269531

674.6181030273	186.5767669678
589.8256835938	232.5849151611
480.0531311035	285.6470947266
355.8505554199	337.5366516113
238.4761047363	378.8139038086
634.0548706055	79.2115097046
544.2185668945	114.2904281616
429.7951965332	160.7349243164
303.1115417480	212.9428405762
186.8004302979	261.3211059570
490.9431457520	3.5420122147
377.5574340820	41.0839118958
255.9967041016	90.8714218140
145.7433319092	143.7699890137

674.4731445312	183.7393798828
590.0487060547	230.6905059814
481.0967407227	284.8099670410
357.1587829590	338.0378723145
240.4241027832	380.7868041992
632.7429809570	76.7517852783
543.3146972656	112.8212280273
303.2185668945	214.2100219727

674.3346557617	182.8042755127
590.2528686523	230.1169586182
481.3773193359	284.6240539551
357.6524353027	338.1274108887
241.0245361328	381.2249450684
632.2739257812	75.9744720459
542.8578491211	112.2480545044
429.2522583008	160.4595031738
303.4164428711	214.4671936035
187.6448974609	264.3537292480
488.2765502930	2.2778158188
375.2236022949	41.4540977478
254.4163360596	93.1159820557
144.8713989258	147.2246856689

674.2402954102	180.1381530762
482.3187866211	283.9485778809
359.1209411621	338.6297302246
242.9777984619	382.8492126465
631.0650634766	73.7132873535
486.3169860840	1.4160693884
373.6137695312	41.7767868042
253.4122467041	94.5291137695

674.2024536133	179.1826477051
590.6160278320	227.5130615234
630.6070556641	72.8341751099
428.7923889160	159.8958892822
303.6932678223	215.7264862061
188.5371704102	267.1424865723
373.2323608398	41.9078178406
253.0852050781	94.9512100220

674.1344604492	178.2078399658
590.6374511719	226.8817596436
482.8846740723	283.3281555176
360.1124267578	338.8437194824
244.2130432129	383.8474426270
630.2736816406	72.0792236328
541.6077270508	109.9726486206
428.6553955078	159.9281616211
303.7748718262	216.1698150635
188.8391265869	267.9641113281
485.1577148438	0.8621891737
372.7077026367	41.9717216492
252.7268981934	95.5013275146

673.9188842773	176.8354187012
590.8483276367	226.1175689697
483.2078857422	283.0570983887
361.1111755371	339.2331237793
245.3451995850	384.7876281738
